ResID;Ressource;TribuID;SquadID;SocieteID;TypeRessource;Profil;DateEntree;DateSortie;TJM_EUR;CoutJournalier_EUR;TauxActivite;TauxAbsence;FTE
RES1332;Ressource 1332;T10;T10-S05;SOC99;Interne;Interne;2023-03-25;2027-05-28;541;725;0,7654;0,0505;1,00
RES1333;Ressource 1333;T04;T04-S03;SOC03;Externe;ADC;2024-01-22;;529;626;0,8267;0,1747;0,50
RES1334;Ressource 1334;T02;T02-S05;SOC99;Interne;Interne;2024-06-28;;481;582;0,9004;0,1725;0,50
RES1335;Ressource 1335;T11;T11-S05;SOC01;Externe;ADC;2023-03-14;;598;800;0,9916;0,1437;1,00
RES1336;Ressource 1336;T04;T04-S04;SOC02;Externe;ADC;2025-05-16;;759;1001;0,8763;0,0662;1,00
RES1337;Ressource 1337;T03;T03-S01;SOC99;Interne;Interne;2023-06-04;;561;696;0,7751;0,0615;1,00
RES1338;Ressource 1338;T02;T02-S02;SOC99;Interne;Interne;2025-09-23;;569;718;0,7384;0,1050;1,00
RES1339;Ressource 1339;T02;T02-S01;SOC04;Externe;ADC;2024-09-15;;624;832;0,8304;0,1632;0,50
RES1340;Ressource 1340;T02;T02-S02;SOC01;Externe;ADC;2024-08-12;2027-04-25;673;898;0,8606;0,1035;0,80
RES1341;Ressource 1341;T01;T01-S02;SOC04;Externe;ADC;2026-03-18;;709;924;0,7686;0,1598;1,00
RES1342;Ressource 1342;T05;T05-S04;SOC01;Externe;ADC;2023-07-23;;668;759;0,6662;0,0041;1,00
RES1343;Ressource 1343;T10;T10-S05;SOC01;Externe;PU;2026-01-13;2027-06-06;818;893;0,8265;0,0458;1,00
RES1344;Ressource 1344;T02;T02-S01;SOC01;Externe;ADC;2024-11-18;;745;873;0,8012;0,1736;1,00
RES1345;Ressource 1345;T01;T01-S04;SOC02;Externe;ADC;2023-07-13;2025-07-15;493;645;0,6537;0,0004;0,60
RES1346;Ressource 1346;T08;T08-S04;SOC01;Externe;ADC;2023-08-23;2026-04-09;675;892;0,8319;0,1512;1,00
RES1347;Ressource 1347;T10;T10-S04;SOC99;Interne;Interne;2025-03-30;2027-08-31;551;708;0,9224;0,1252;1,00
RES1348;Ressource 1348;T04;T04-S03;SOC01;Externe;ADC;2023-11-11;2025-07-22;549;684;0,9096;0,1850;1,00
RES1349;Ressource 1349;T06;T06-S03;SOC01;Externe;ADC;2022-11-14;;622;667;0,7293;0,1470;0,60
RES1350;Ressource 1350;T01;T01-S05;SOC99;Interne;Interne;2025-01-17;;467;601;0,9877;0,0615;0,60
RES1351;Ressource 1351;T05;T05-S03;SOC02;Externe;ADC;2025-11-19;;667;892;0,6803;0,1442;0,80
RES1352;Ressource 1352;T02;T02-S02;SOC02;Externe;PU;2022-08-11;;664;841;0,6267;0,0253;1,00
RES1353;Ressource 1353;T02;T02-S04;SOC01;Externe;ADC;2026-05-08;;620;695;0,6544;0,0049;1,00
RES1354;Ressource 1354;T04;T04-S02;SOC04;Externe;ADC;2025-06-11;;591;754;0,8846;0,0791;0,60
RES1355;Ressource 1355;T02;T02-S04;SOC02;Externe;ADC;2024-02-24;2026-08-27;671;770;0,9212;0,1756;0,60
RES1356;Ressource 1356;T01;T01-S01;SOC01;Externe;PU;2023-05-14;;816;1091;0,6987;0,1077;1,00
RES1357;Ressource 1357;T04;T04-S05;SOC01;Externe;ADC;2024-04-02;;654;813;0,7473;0,1347;0,50
RES1358;Ressource 1358;T01;T01-S03;SOC05;Externe;PU;2025-01-06;;732;881;0,7898;0,0162;0,80
RES1359;Ressource 1359;T02;T02-S02;SOC99;Interne;Interne;2024-05-20;;410;553;0,7853;0,0517;0,60
RES1360;Ressource 1360;T01;T01-S02;SOC03;Externe;ADC;2025-05-29;;601;648;0,7456;0,1844;1,00
RES1361;Ressource 1361;T02;T02-S03;SOC01;Externe;ADC;2024-08-22;;544;583;0,9154;0,0953;1,00
RES1362;Ressource 1362;T04;T04-S01;SOC03;Externe;ADC;2022-11-23;;741;827;0,9376;0,1335;1,00
RES1363;Ressource 1363;T02;T02-S05;SOC03;Externe;ADC;2024-12-12;;607;644;0,8853;0,0391;0,60
RES1364;Ressource 1364;T04;T04-S03;SOC04;Externe;ADC;2026-03-09;;652;852;0,9026;0,0507;1,00
RES1365;Ressource 1365;T09;T09-S04;SOC99;Interne;Interne;2024-07-18;;592;626;0,9685;0,0655;0,50
RES1366;Ressource 1366;T11;T11-S02;SOC99;Interne;Interne;2023-03-30;;597;779;0,6771;0,1395;0,50
RES1367;Ressource 1367;T03;T03-S02;SOC02;Externe;ADC;2023-03-23;;755;955;0,9096;0,0752;0,80
RES1368;Ressource 1368;T05;T05-S02;SOC03;Externe;PU;2023-03-27;;675;749;0,9292;0,1560;1,00
RES1369;Ressource 1369;T05;T05-S05;SOC03;Externe;ADC;2024-03-08;;573;632;0,7973;0,0422;0,60
RES1370;Ressource 1370;T06;T06-S04;SOC03;Externe;PU;2025-08-06;2026-06-26;873;960;0,8224;0,0194;1,00
RES1371;Ressource 1371;T05;T05-S01;SOC04;Externe;ADC;2023-03-17;;680;789;0,7969;0,0724;0,80
RES1372;Ressource 1372;T08;T08-S05;SOC06;Externe;ADC;2024-01-22;;555;696;0,7828;0,1098;1,00
RES1373;Ressource 1373;T02;T02-S04;SOC99;Interne;Interne;2025-05-05;2026-02-20;558;724;0,9839;0,0275;0,60
RES1374;Ressource 1374;T02;T02-S05;SOC01;Externe;ADC;2023-12-11;;578;740;0,8756;0,0017;0,60
RES1375;Ressource 1375;T06;T06-S03;SOC99;Interne;Interne;2023-05-09;;450;519;0,7335;0,1594;1,00
RES1376;Ressource 1376;T03;T03-S04;SOC03;Externe;ADC;2022-09-01;;585;766;0,6288;0,1310;0,60
RES1377;Ressource 1377;T01;T01-S01;SOC01;Externe;ADC;2022-09-13;;634;696;0,6276;0,0901;1,00
RES1378;Ressource 1378;T07;T07-S02;SOC02;Externe;ADC;2024-01-20;2027-06-02;643;780;0,6326;0,0785;1,00
RES1379;Ressource 1379;T01;T01-S02;SOC99;Alternant;Alternant;2025-11-30;;187;225;0,9804;0,1604;1,00
RES1380;Ressource 1380;T11;T11-S04;SOC03;Externe;ADC;2024-12-16;2025-07-25;606;773;0,7906;0,0283;1,00
RES1381;Ressource 1381;T03;T03-S05;SOC01;Externe;ADC;2025-11-29;;722;811;0,7830;0,1718;0,60
RES1382;Ressource 1382;T05;T05-S04;SOC02;Externe;PU;2022-10-23;;912;1006;0,8987;0,0808;1,00
RES1383;Ressource 1383;T08;T08-S05;SOC01;Externe;PU;2024-05-01;;923;1037;0,7797;0,1878;0,60
RES1384;Ressource 1384;T04;T04-S05;SOC99;Interne;Interne;2023-02-18;;404;452;0,9807;0,0378;0,60
RES1385;Ressource 1385;T09;T09-S02;SOC01;Externe;PU;2023-12-08;;960;1031;0,8736;0,1304;0,80
RES1386;Ressource 1386;T03;T03-S01;SOC01;Externe;PU;2023-12-24;;793;993;0,9612;0,0973;1,00
RES1387;Ressource 1387;T03;T03-S05;SOC02;Externe;PU;2025-02-18;;774;966;0,7551;0,0959;1,00
RES1388;Ressource 1388;T07;T07-S05;SOC99;Interne;Interne;2024-08-21;;486;562;0,9005;0,0084;0,50
RES1389;Ressource 1389;T02;T02-S01;SOC01;Externe;PU;2025-05-26;;856;1151;0,6258;0,1863;0,60
RES1390;Ressource 1390;T04;T04-S04;SOC01;Externe;ADC;2023-03-10;;619;723;0,8383;0,0207;0,60
RES1391;Ressource 1391;T04;T04-S02;SOC02;Externe;ADC;2023-10-30;;608;666;0,6764;0,1577;1,00
RES1392;Ressource 1392;T03;T03-S03;SOC03;Externe;ADC;2023-08-18;;679;883;0,9924;0,1568;0,60
RES1393;Ressource 1393;T09;T09-S02;SOC99;Interne;Interne;2024-12-23;;584;754;0,8668;0,0116;0,80
RES1394;Ressource 1394;T02;T02-S04;SOC01;Externe;ADC;2023-05-12;;487;651;0,6249;0,1189;0,80
RES1395;Ressource 1395;T04;T04-S04;SOC02;Externe;PU;2022-11-23;;870;983;0,8010;0,0967;0,50
RES1396;Ressource 1396;T03;T03-S02;SOC02;Externe;ADC;2022-11-20;;625;723;0,8769;0,1778;0,80
RES1397;Ressource 1397;T10;T10-S03;SOC99;Interne;Interne;2023-09-20;2026-04-18;465;563;0,9582;0,1095;0,80
RES1398;Ressource 1398;T01;T01-S04;SOC05;Externe;ADC;2026-01-08;;650;791;0,6893;0,0804;0,80
RES1399;Ressource 1399;T05;T05-S04;SOC99;Interne;Interne;2024-11-09;2026-04-16;483;539;0,8705;0,0494;1,00
RES1400;Ressource 1400;T01;T01-S04;SOC99;Interne;Interne;2025-06-16;;418;544;0,8976;0,1881;1,00
RES1401;Ressource 1401;T03;T03-S03;SOC99;Interne;Interne;2023-01-16;;437;522;0,8416;0,1560;0,80
RES1402;Ressource 1402;T03;T03-S02;SOC99;Interne;Interne;2024-02-15;2027-02-02;519;629;0,6964;0,0200;1,00
RES1403;Ressource 1403;T01;T01-S02;SOC01;Externe;ADC;2025-03-29;2026-05-07;737;779;0,9385;0,0941;1,00
RES1404;Ressource 1404;T02;T02-S03;SOC02;Externe;ADC;2022-10-26;;565;655;0,7085;0,1673;1,00
RES1405;Ressource 1405;T11;T11-S04;SOC99;Interne;Interne;2023-04-07;;489;594;0,8542;0,0279;1,00
RES1406;Ressource 1406;T02;T02-S05;SOC99;Interne;Interne;2024-09-05;;526;690;0,9849;0,0966;1,00
RES1407;Ressource 1407;T01;T01-S04;SOC01;Externe;ADC;2024-11-04;;681;889;0,8239;0,0230;0,60
RES1408;Ressource 1408;T11;T11-S02;SOC02;Externe;ADC;2024-08-17;2027-02-18;549;626;0,8726;0,0477;1,00
RES1409;Ressource 1409;T12;T12-S04;SOC04;Externe;ADC;2024-12-15;;544;617;0,6404;0,1724;0,50
RES1410;Ressource 1410;T05;T05-S02;SOC99;Alternant;Alternant;2025-01-01;2025-05-20;210;273;0,9650;0,0260;0,60
RES1411;Ressource 1411;T08;T08-S02;SOC01;Externe;ADC;2025-03-16;;613;827;0,9445;0,0994;0,50
RES1412;Ressource 1412;T04;T04-S05;SOC01;Externe;ADC;2023-05-19;;630;820;0,9651;0,1065;1,00
RES1413;Ressource 1413;T04;T04-S04;SOC99;Interne;Interne;2023-02-11;;577;678;0,6326;0,0131;1,00
RES1414;Ressource 1414;T03;T03-S03;SOC01;Externe;PU;2024-12-01;;803;862;0,9220;0,0211;1,00
RES1415;Ressource 1415;T02;T02-S04;SOC99;Alternant;Alternant;2023-03-20;;217;250;0,6753;0,1225;1,00
RES1416;Ressource 1416;T01;T01-S05;SOC01;Externe;ADC;2025-06-25;;767;1000;0,8126;0,1339;0,60
RES1417;Ressource 1417;T04;T04-S05;SOC99;Interne;Interne;2025-08-22;;521;695;0,8097;0,1168;0,50
RES1418;Ressource 1418;T11;T11-S02;SOC99;Interne;Interne;2026-04-29;2027-09-04;608;662;0,7781;0,1456;0,80
RES1419;Ressource 1419;T02;T02-S03;SOC99;Interne;Interne;2025-05-07;;549;687;0,8701;0,1154;1,00
RES1420;Ressource 1420;T03;T03-S05;SOC99;Interne;Interne;2026-02-09;;391;453;0,7724;0,0125;1,00
RES1421;Ressource 1421;T03;T03-S01;SOC01;Externe;ADC;2023-04-26;;531;716;0,7784;0,0245;0,50
RES1422;Ressource 1422;T12;T12-S01;SOC02;Externe;PU;2022-12-06;2026-02-17;713;790;0,9630;0,1711;1,00
RES1423;Ressource 1423;T03;T03-S04;SOC01;Externe;ADC;2026-04-16;;528;626;0,6953;0,1194;0,80
RES1424;Ressource 1424;T01;T01-S02;SOC02;Externe;PU;2024-08-19;;643;711;0,6811;0,0558;0,50
RES1425;Ressource 1425;T11;T11-S01;SOC99;Interne;Interne;2025-11-03;;614;702;0,7438;0,0930;1,00
RES1426;Ressource 1426;T01;T01-S05;SOC04;Externe;ADC;2023-03-16;;567;753;0,6613;0,1578;0,80
RES1427;Ressource 1427;T06;T06-S02;SOC99;Interne;Interne;2022-08-29;2026-03-14;457;610;0,6859;0,1716;0,50
RES1428;Ressource 1428;T03;T03-S05;SOC01;Externe;ADC;2024-01-14;;764;896;0,6476;0,0220;1,00
RES1429;Ressource 1429;T01;T01-S04;SOC01;Externe;ADC;2024-04-07;2026-09-06;609;715;0,7718;0,0851;1,00
RES1430;Ressource 1430;T08;T08-S01;SOC01;Externe;PU;2023-09-11;;971;1070;0,8862;0,1076;0,80
RES1431;Ressource 1431;T06;T06-S03;SOC02;Externe;ADC;2025-07-26;;492;549;0,7167;0,1435;1,00
RES1432;Ressource 1432;T02;T02-S01;SOC02;Externe;ADC;2024-05-02;2025-09-26;609;675;0,7008;0,0906;0,50
RES1433;Ressource 1433;T01;T01-S03;SOC02;Externe;PU;2025-01-09;;831;917;0,7745;0,0883;1,00
RES1434;Ressource 1434;T02;T02-S03;SOC99;Alternant;Alternant;2026-03-06;;224;243;0,8592;0,0048;1,00
RES1435;Ressource 1435;T01;T01-S01;SOC01;Externe;ADC;2023-12-16;2026-02-28;663;797;0,8023;0,1820;1,00
RES1436;Ressource 1436;T06;T06-S02;SOC04;Externe;ADC;2022-09-30;;608;642;0,7406;0,0672;0,60
RES1437;Ressource 1437;T11;T11-S02;SOC06;Externe;ADC;2025-10-12;;641;723;0,6937;0,0466;1,00
RES1438;Ressource 1438;T07;T07-S04;SOC01;Externe;PU;2022-11-21;;912;1209;0,7163;0,1605;1,00
RES1439;Ressource 1439;T04;T04-S03;SOC99;Interne;Interne;2024-11-04;;425;542;0,9505;0,0790;1,00
RES1440;Ressource 1440;T01;T01-S01;SOC99;Interne;Interne;2022-12-21;;590;706;0,9942;0,1254;1,00
RES1441;Ressource 1441;T01;T01-S03;SOC99;Interne;Interne;2023-09-04;;436;533;0,7564;0,1716;0,50
RES1442;Ressource 1442;T03;T03-S04;SOC99;Interne;Interne;2023-03-23;;544;670;0,9764;0,1742;0,80
RES1443;Ressource 1443;T11;T11-S04;SOC99;Interne;Interne;2025-03-05;;435;514;0,6880;0,0642;1,00
RES1444;Ressource 1444;T08;T08-S04;SOC99;Interne;Interne;2022-08-02;;391;522;0,9305;0,0093;0,50
RES1445;Ressource 1445;T01;T01-S03;SOC99;Alternant;Alternant;2023-09-22;2026-08-05;217;286;0,7789;0,0145;0,80
RES1446;Ressource 1446;T05;T05-S04;SOC99;Alternant;Alternant;2023-10-31;;220;278;0,9997;0,1513;1,00
RES1447;Ressource 1447;T01;T01-S04;SOC99;Interne;Interne;2023-11-23;;620;686;0,7184;0,0922;0,60
RES1448;Ressource 1448;T02;T02-S03;SOC02;Externe;PU;2024-01-10;;863;1056;0,6702;0,0359;1,00
RES1449;Ressource 1449;T07;T07-S01;SOC99;Interne;Interne;2025-04-01;2025-09-13;525;643;0,8668;0,0394;0,60
RES1450;Ressource 1450;T09;T09-S03;SOC02;Externe;ADC;2023-09-28;;575;760;0,9895;0,1435;0,60
RES1451;Ressource 1451;T03;T03-S01;SOC02;Externe;PU;2026-03-07;;938;987;0,7473;0,0614;0,50
RES1452;Ressource 1452;T02;T02-S01;SOC99;Interne;Interne;2023-08-10;;589;749;0,8077;0,0871;1,00
RES1453;Ressource 1453;T08;T08-S02;SOC02;Externe;ADC;2023-08-28;;540;577;0,6366;0,1203;0,50
RES1454;Ressource 1454;T03;T03-S01;SOC05;Externe;PU;2023-07-05;;627;693;0,7117;0,0606;0,80
RES1455;Ressource 1455;T03;T03-S03;SOC03;Externe;ADC;2023-10-21;2027-05-17;560;594;0,8479;0,1666;1,00
RES1456;Ressource 1456;T10;T10-S05;SOC05;Externe;ADC;2023-09-25;;707;749;0,8522;0,0680;1,00
RES1457;Ressource 1457;T04;T04-S04;SOC01;Externe;ADC;2024-05-05;2025-10-29;584;762;0,9679;0,1732;0,80
RES1458;Ressource 1458;T02;T02-S04;SOC02;Externe;ADC;2022-09-20;;510;630;0,6383;0,1719;0,60
RES1459;Ressource 1459;T12;T12-S01;SOC01;Externe;ADC;2026-03-26;;725;926;0,8272;0,0373;0,80
RES1460;Ressource 1460;T03;T03-S02;SOC06;Externe;ADC;2025-05-20;2026-11-17;695;745;0,8579;0,0894;0,80
RES1461;Ressource 1461;T08;T08-S04;SOC01;Externe;ADC;2024-12-08;;723;785;0,8456;0,0687;0,80
RES1462;Ressource 1462;T04;T04-S01;SOC01;Externe;ADC;2022-11-11;;768;885;0,7108;0,0250;1,00
RES1463;Ressource 1463;T01;T01-S03;SOC05;Externe;ADC;2024-02-14;;531;573;0,9155;0,1835;1,00
RES1464;Ressource 1464;T08;T08-S02;SOC01;Externe;ADC;2025-03-21;2027-06-18;524;703;0,7263;0,0974;1,00
RES1465;Ressource 1465;T02;T02-S04;SOC02;Externe;ADC;2026-01-18;;646;767;0,6951;0,1777;0,50
RES1466;Ressource 1466;T03;T03-S05;SOC99;Interne;Interne;2023-01-01;;564;756;0,8942;0,0865;0,80
RES1467;Ressource 1467;T02;T02-S03;SOC05;Externe;ADC;2024-04-12;;536;617;0,9429;0,1196;1,00
RES1468;Ressource 1468;T05;T05-S04;SOC01;Externe;ADC;2023-11-11;;668;721;0,7919;0,0955;0,60
RES1469;Ressource 1469;T02;T02-S03;SOC02;Externe;ADC;2022-08-17;;510;613;0,9734;0,1840;0,80
RES1470;Ressource 1470;T12;T12-S03;SOC99;Alternant;Alternant;2026-03-26;;218;259;0,9138;0,1590;0,80
RES1471;Ressource 1471;T12;T12-S01;SOC01;Externe;ADC;2026-04-19;;742;878;0,8343;0,1142;1,00
RES1472;Ressource 1472;T02;T02-S01;SOC02;Externe;ADC;2025-10-17;;565;699;0,8125;0,0473;1,00
RES1473;Ressource 1473;T02;T02-S01;SOC03;Externe;ADC;2025-02-27;2026-01-20;551;667;0,9613;0,0021;1,00
RES1474;Ressource 1474;T03;T03-S01;SOC05;Externe;ADC;2025-10-05;2027-10-09;709;811;0,8539;0,0241;0,50
RES1475;Ressource 1475;T04;T04-S02;SOC02;Externe;ADC;2024-10-09;;743;814;0,9133;0,0666;0,80
RES1476;Ressource 1476;T07;T07-S01;SOC06;Externe;ADC;2023-09-08;;601;745;0,9091;0,0614;0,60
RES1477;Ressource 1477;T03;T03-S03;SOC04;Externe;ADC;2025-04-22;;568;679;0,8637;0,1417;1,00
RES1478;Ressource 1478;T11;T11-S03;SOC99;Interne;Interne;2022-09-08;;468;523;0,9282;0,1049;1,00
RES1479;Ressource 1479;T02;T02-S05;SOC01;Externe;ADC;2024-01-25;;625;821;0,8189;0,1293;0,60
RES1480;Ressource 1480;T06;T06-S04;SOC04;Externe;PU;2026-04-24;;667;862;0,7826;0,1666;0,50
RES1481;Ressource 1481;T11;T11-S05;SOC02;Externe;ADC;2025-11-10;;567;726;0,8329;0,0733;1,00
RES1482;Ressource 1482;T09;T09-S01;SOC01;Externe;ADC;2022-12-06;;716;963;0,8518;0,1592;1,00
RES1483;Ressource 1483;T11;T11-S02;SOC03;Externe;PU;2023-04-21;;659;844;0,6307;0,0585;1,00
RES1484;Ressource 1484;T01;T01-S05;SOC01;Externe;ADC;2025-04-29;;510;636;0,6357;0,1797;0,50
RES1485;Ressource 1485;T03;T03-S01;SOC04;Externe;ADC;2024-07-19;;766;883;0,6863;0,1091;0,60
RES1486;Ressource 1486;T05;T05-S04;SOC01;Externe;PU;2023-01-26;;872;922;0,9270;0,0801;0,80
RES1487;Ressource 1487;T10;T10-S04;SOC02;Externe;ADC;2024-04-05;;644;815;0,7924;0,0897;1,00
RES1488;Ressource 1488;T11;T11-S04;SOC02;Externe;PU;2022-11-19;;699;868;0,8057;0,1392;0,80
RES1489;Ressource 1489;T04;T04-S04;SOC99;Alternant;Alternant;2023-09-07;;257;316;0,9322;0,1356;1,00
RES1490;Ressource 1490;T02;T02-S05;SOC01;Externe;PU;2025-03-02;;973;1209;0,9432;0,1621;1,00
RES1491;Ressource 1491;T03;T03-S03;SOC01;Externe;ADC;2024-06-07;2026-02-16;778;833;0,8042;0,1662;1,00
RES1492;Ressource 1492;T05;T05-S05;SOC06;Externe;ADC;2023-01-05;;528;623;0,8510;0,0845;0,50
RES1493;Ressource 1493;T03;T03-S05;SOC99;Interne;Interne;2025-06-22;;494;597;0,6809;0,0130;1,00
RES1494;Ressource 1494;T01;T01-S03;SOC01;Externe;PU;2022-10-10;2027-04-06;825;1075;0,6230;0,0872;1,00
RES1495;Ressource 1495;T06;T06-S01;SOC04;Externe;PU;2023-07-10;;717;836;0,7016;0,0310;1,00
RES1496;Ressource 1496;T04;T04-S01;SOC05;Externe;ADC;2024-05-25;;487;586;0,9435;0,1487;1,00
RES1497;Ressource 1497;T04;T04-S01;SOC99;Interne;Interne;2025-01-31;;576;729;0,6670;0,0024;1,00
RES1498;Ressource 1498;T02;T02-S04;SOC01;Externe;ADC;2025-05-14;;653;776;0,9313;0,1386;0,50
RES1499;Ressource 1499;T08;T08-S05;SOC04;Externe;PU;2024-12-17;;980;1256;0,9398;0,0046;0,80
RES1500;Ressource 1500;T06;T06-S03;SOC05;Externe;ADC;2023-04-17;;504;564;0,7285;0,1854;1,00
RES1501;Ressource 1501;T01;T01-S04;SOC01;Externe;ADC;2025-09-09;;517;634;0,7176;0,1332;1,00
RES1502;Ressource 1502;T06;T06-S02;SOC03;Externe;ADC;2026-04-26;;559;682;0,6957;0,0598;1,00
RES1503;Ressource 1503;T11;T11-S03;SOC03;Externe;ADC;2024-09-19;;541;674;0,9573;0,0536;1,00
RES1504;Ressource 1504;T03;T03-S04;SOC01;Externe;PU;2025-05-10;2025-12-22;705;861;0,8481;0,1805;1,00
RES1505;Ressource 1505;T01;T01-S01;SOC99;Interne;Interne;2024-10-18;;591;648;0,7642;0,0784;0,80
RES1506;Ressource 1506;T01;T01-S04;SOC01;Externe;ADC;2024-03-16;;532;577;0,7447;0,1374;0,60
RES1507;Ressource 1507;T07;T07-S05;SOC01;Externe;ADC;2024-02-07;;726;905;0,7684;0,1043;1,00
RES1508;Ressource 1508;T03;T03-S05;SOC02;Externe;ADC;2024-07-13;2025-12-12;537;580;0,6909;0,1561;0,50
RES1509;Ressource 1509;T11;T11-S04;SOC04;Externe;ADC;2022-10-18;;505;567;0,9168;0,0089;0,50
RES1510;Ressource 1510;T02;T02-S01;SOC01;Externe;ADC;2024-08-27;;654;779;0,7475;0,1304;0,80
